해시태그,텍스트,이미지소스
#리노는_배고파,📌 전포 3 found  |  | AAA 안심 스테이크와 알리오올리오 그리고 무알콜 자몽모히또 .ᐟ  | 모히또에는 리노가 생각나는 하트빨대를 콕 꼽아줘용 ₍˄·͈༝·͈˄₎◞ ̑̑ෆ⃛ | 그리고 서비스로 끝에 무알콜 식후주가 나오는데 색도 예쁘고 달달해욧 •••  |  | #리노는_배고파 https://t.co/OIjezi1hoj,http://pbs.twimg.com/media/FD645k7agAIo-F1.jpg
#리노는_배고파,📍소문난성수감자탕 | '나 구냥 감자탕..'  | 수제비 사리랑 볶음밥 꼬옥 먹어주세요... 너무 맛있으니까.. 🥺 수제비는 직접 오셔서 반죽을 뜯어주신답니다!! 국물이 짜지면 육수 추가 계속 해주셔서 넘넘 좋아용.♥ | #여기맛있승민 #리노는_배고파 #이_식당은_진심으로_하늘이에요 #정우의_원데이식스밀 https://t.co/zy0Kd3xudI,http://pbs.twimg.com/media/FD6lBGCaAAI0aa8.jpg
#크리스_배고파용,#크리스_배고파용 | 어제 배구경기 끝나고 뒷편 신라호텔 올라가서 산 다쿠아즈. 늦은 시간대 가서 케이크는 전부 솔드아웃이었음ㅜ 다쿠아즈는 달지 않고 맛있어. 여기 딸기케이크는 벌써부터 예약받고 있는 것 같더라. 현대카드로 결제하면 10% 할인도 됨!! |  | @신라호텔 패스트리부띠끄 https://t.co/p1GHc9Lkl2,http://pbs.twimg.com/media/FEnbzJiVkAInQ0e.jpg
#크리스_배고파용,#크리스_배고파용  |  | 몇주전 없어짐 근데 그냥 배고파서 https://t.co/sUl6GlTeCf,http://pbs.twimg.com/media/FEkX7_aaAAAT0dK.jpg
#크리스_배고파용,#크리스_배고파용 | 곰탕 https://t.co/bC5MNOvwcB,http://pbs.twimg.com/media/FEZiP7EacAAAXFk.jpg
#크리스_배고파용,퇴근하고 @0325doong 님이랑 버섯칼국수 냠냠 |  | #크리스_배고파용 | #아기빵_크림채워  | #한이의_한입거리 https://t.co/nJphzimTrl,http://pbs.twimg.com/media/FEUFVvkaMAYA-vZ.jpg
#크리스_배고파용,#크리스_배고파용 | 상큼한 레몬에이드 마시고 잠깨 https://t.co/xvCYfGOCPY,http://pbs.twimg.com/media/FEHbQevaAAE5eAn.jpg
#크리스_배고파용,#크리스_배고파용  | 어제 제법 괜찮은 식사를 했어요 https://t.co/VzmfwW4YYE,http://pbs.twimg.com/media/FEEs-2faQAMMQID.jpg
#크리스_배고파용,#ㅌㅇㅌㅇㅈ #방울라차와함께하는첫끼 #크리스_배고파용 #한이의_한입거리  | 티벳여우 순찌 먹여도 되나요 https://t.co/ylzj0yUk76,http://pbs.twimg.com/media/FEEqDUmaIAMyPfY.jpg
#크리스_배고파용,망원동 광합성카페 |  | 맛표현 잘 못해서 그냥 비주얼도 예쁘고 맛있음👍👍 | #크리스_배고파용 https://t.co/EDyjXwu12q,http://pbs.twimg.com/media/FEDfsSlagAAx682.jpg
#크리스_배고파용,#ㅌㅇㅌㅇㅈ  | #레아랑_찬이랑_먹방타임 | #댕멍라차_식사시간 | #크리스_배고파용 | 오늘의 점심은 김치찌개 정식! | 퀄은 그렇게 기대하지 않았던터라 나쁘지 않았다! 다들 맛점 ❤️ | 찬이 승민이 현진이두 점심 맛있는 거 먹어 😘💕 https://t.co/g4aXrbyTPR,http://pbs.twimg.com/media/FEDUb68akAAkLfp.jpg
#크리스_배고파용,ㅁㄹㅋ인 언니가  | 자꾸 포카를 놔두고 와요.... | 그리고 들이민건 저항의 도쿄퀴퍼사진 with @ssallybae |  | #크리스_배고파용 | @성수 호호식당 https://t.co/kpCMDWQAob,http://pbs.twimg.com/media/FD_JKmAacAAvBBT.jpg
#크리스_배고파용,📍 꾸이야 양평점 | 닭꼬치 개존맛 ! 세트로 시키면 오뎅탕 or 황도 선택해서 서비스 주시고 걍 모든게 맛있고 양도 짱많음!!! | 근데 11월말까지만 가게 하신다고...😱🥲 | 늦기 전에 얼릉 가세요!!!!!  |  | #크리스_배고파용 #먹고_영수증_챙겨 #최종_호불호없는맛집 #이_식당은_진심으로_하늘이에요 https://t.co/xLr5BD78G5,http://pbs.twimg.com/media/FD6wfV_aQAAPtHF.jpg
#여기맛있승민,📍 대구 동성로 카페 루시드 |  | 폼폼푸린 잡아먹기 .. 냠….. 🍮 |  | #여기맛있승민  | #아기빵_크림채워 https://t.co/sEgvEwdq2o,http://pbs.twimg.com/media/FEoFHvIVUAEOzBZ.jpg
#여기맛있승민,📍 대구 동성로 해쉬 |  | 파스타와 고기가 마싯어여 .. 꽤 넓어서 조았음 .. 직원분들 아주 친절 굿굿 👍🏻 |  | #여기맛있승민 | #아기빵_크림채워 https://t.co/MXbgfbjdxH,http://pbs.twimg.com/media/FEn2AsHVUAYU2gZ.jpg
#여기맛있승민,망원 다다랩 |  | 작성한 문장으로 어울리는 커피  티를 만들어주신다 ! | 우리의 부자재는 시드니 고양이와 아기 강아지 😻  | 카페도 갬성있구 마시는 랜다버 느낌이라 재미도 있다 !!  스모어도 짱맛 !! 먹어본 커피 중 진짜 제일 맛있당 |  | @000922_S2  |  | #이_식당은_진심으로_하늘이에요  | #여기맛있승민 https://t.co/haLZT3jUFL,http://pbs.twimg.com/media/FEntHKDVUAQnJd2.jpg
#여기맛있승민,#여기맛있승민 |  | 홍대 남산호랭이  |  | 진짜 맛있당ㅠㅜㅠ https://t.co/8y61Y4zhiy,http://pbs.twimg.com/media/FEnj5JDWUAgooc4.jpg
#여기맛있승민,📍신촌 카츠미   | #여기맛있승민 #한이의한입거리 | 숨어있던 덕친들 만남  ❤️‍🔥 https://t.co/mvr3j9Bq3V,http://pbs.twimg.com/media/FEnBqC3VcAoO59O.jpg
#여기맛있승민,📍 영덕 죽도산 |  | 승민아.. 대게 좋아하니? 여기 에피타이저부터 후식까지 기승전결 미쳤어 .. 해산물 별로 안 좋아하는 편인데 양손에 대게 다리 하나씩 들고 폭풍흡입함 .. 제발 .. 이 근처 오게 되면 꼭 먹어줘 .. 아니? 이거 먹으러 영덕 와주라 제발..  |  | #여기맛있승민 https://t.co/Ac0OktyWYD,http://pbs.twimg.com/media/FEmvNujXoAU_KZl.jpg
#여기맛있승민,건대바다회포차 추천합니다  | 방어+광어 조합 개꿀  | 매운탕이 개맛있고요 | 밑반찬으로 버섯 나오는게 너무 좋앗어요  | #여기맛있승민 https://t.co/A1SimDCSHy,http://pbs.twimg.com/media/FEkCb44aUAAYT55.jpg
#여기맛있승민,승민아 독일식 팬케이크 짱맛있땨😆 |  | #여기맛있승민 https://t.co/OswR5YCVnc,http://pbs.twimg.com/media/FEjlUjdagAASyRM.jpg
#여기맛있승민,📍전포 고흐드 키친 |  | 덕메 언니랑 같이 리조또랑 파스타 냠냠 하고 와써용 😻😻 | 분위기도 쩔고 맛도 괜찮음 !! | 테이블 마다 램프도 있어서 분위기 넘치는 댕모 양빵이 사진도 찍어줌 😽 |  | #우리배는_식도로만_가 | #박성화_세입컷챌린지 | #여기맛있승민 https://t.co/DSbUmLNSjc,http://pbs.twimg.com/media/FEi28oJaQAEs7UR.jpg
#여기맛있승민,각자 포카들고 예절샷 찍는 거 진짜 킹받아 ㅆㅂㅋㅋㅋㅋㅋㅋ 이거 뭔  | #여기맛있승민 파리바게트 그린티본델리슈  | 냐고 ㅋㅋㅋㅋㅋㅋㅋㅋ아오ㅋㅋㅋㅋㅋ https://t.co/Hf2YqBVWdu,http://pbs.twimg.com/media/FEhxLIPacAUItXB.jpg
#여기맛있승민,#여기맛있승민 |  | 🍴합정 화연장 연화열도 | 여기 양도 많고 직접 잘라주셔서 편하고 맛있게 먹을 수 있었어요! 떡도 반은 치즈  반은 꿀떡이에요!! 파인애플도 있고 육회랑 육사시미도 주시는데 살살 녹아요🤤 | 볶음밥 하트로 만들어주시고 안에 치즈도 들어있어서 존맛탱잉엥용🤍 https://t.co/WE4OSWDFNo,http://pbs.twimg.com/media/FEeAmLhVEAEHMna.jpg
#여기맛있승민,#여기맛있승민 |  | 🍴합정 마가렛리버 | 초콜릿라떼랑 녹차라떼 맛있어요 | 그리고 벽이나 테이블마다 다람쥐들이 가득 있어서 넘넘 좋았어요 | 주변 어디를 둘러봐도 지덩이가 가득😻 https://t.co/ZGQlNrrYcJ,http://pbs.twimg.com/media/FEd_XjNVEAQiTRC.jpg
#여기맛있승민,건대 그리네 | 도넛이 맛있고 승민이가 귀여워요 | 샹들리에 있는 자리 꼭 잡으시길🤩 | #여기맛있승민  | #이재현_치킨이_다가아니야  |  | @mibtagaccount https://t.co/XJpo3Bl6Qi,http://pbs.twimg.com/media/FEdtrzUaUAAYWTP.jpg
#여기맛있승민,📍 서울숲 앵무새 |  | 접꾸하러 다녀왔습니땨 👍🏻 |  | #여기맛있승민 https://t.co/guyxnnoMJV,http://pbs.twimg.com/media/FEdnozSaIAAgx9O.jpg
#여기맛있승민,📍전대 주디마리 | #이_식당은_진심으로_하늘이에요  | #여기맛있승민 https://t.co/0qvmOhuleX,http://pbs.twimg.com/media/FEdQhuGaQAAvY_H.jpg
#여기맛있승민,📍 성수 낙원테산도 |  | 오므라이스 맛집입니땨 👍🏻 |  | #여기맛있승민 https://t.co/YkwpMVBWSw,http://pbs.twimg.com/media/FEc8tNRaAAA3Ycs.jpg
#여기맛있승민,#여기맛있승민  |  | 🐶 서면 라라관 |  | 꿔바로우랑 사천식 마라훠궈 (맞나?) 아무튼 ... 맛있어요... 지금도 생각나네 쫍 꿔바로우는 더 많았으면 좋겟댜... 더... 더... 넘 작음 또륵 근데 개맛있어용 https://t.co/rAOMHJ8Wwk,http://pbs.twimg.com/media/FEaSkBWagAAang5.jpg
#여기맛있승민,을지로 드므〰️ #여기맛있승민 #한이의한입거리 | 자기 포카들고다니는 머글친구들이랑    | ｦヲｦヲｦヲｦヲｦヲｦヲｦヲｦヲㅜ 개웃겨 ㅠｦヲｦヲｦヲｦヲ https://t.co/OrtBfysCoH,http://pbs.twimg.com/media/FEPaFiAaQAEciuA.jpg
#여기맛있승민,📍공릉 페페그라노 |  | 요새는 예절샷을 이렇게 찍는다며...?(잘모름 |  | #여기맛있승민 https://t.co/RMwFXIvhzK,http://pbs.twimg.com/media/FEO8-tYaIAMeaZU.jpg
#여기맛있승민,🐥🐈‍⬛ 스타벅스 핑크카모마일릴렉서 |  | 멍자님이 추천해준 새콤달콤 음료와 | 승프랑 행복이랑 함께 👍🏻 | 박박즐거운 하루🤍💙 |  | #이_식당은_진심으로_하늘이에요  | #여기맛있승민  | #쏟아지는_맛집 | #트친소 https://t.co/Tb5kMQYn2w,http://pbs.twimg.com/media/FEOtkiGacAAuY22.jpg
#여기맛있승민,📍대전 탄방동 미세노센세 |  | 대전 숨은 카레튀김 맛집🍛🍤 | 저번에 갔다가 너무 맛있어서 재방문한 곳! |  | #여기맛있승민 | #마크한테만공개 https://t.co/BGR1TmShwC,http://pbs.twimg.com/media/FEOiJ7SaQAAdzT5.jpg
#여기맛있승민,🐥🐈‍⬛ 도시고기 |  | 승프와 덕후투어 💕 | 킹여운 스키즈 아강이들 단골맛집 | 도톰하고 맛이있네 :) |  | #여기맛있승민  | #이_식당은_진심으로_하늘이에요  | #쏟아지는_맛집 https://t.co/HoSijiWz6j,http://pbs.twimg.com/media/FEOgitaacAAZt2X.jpg
#여기맛있승민,킹랑스러운 카페 #엉플레 | 승프랑 뽁프 모임 💕 | 뽁이 하트볼꾸같은 수플레와 함께 👍🏻 |  | #이_식당은_진심으로_하늘이에요  | #여기맛있승민 https://t.co/NboSmzYpZb,http://pbs.twimg.com/media/FEOCxsCaIAESx83.jpg
#여기맛있승민,#여기맛있승민 #아기빵_크림채워 | #제노의_맛그당어 #정한아_마니머거여ㅎㅎ | #스테이가_줏대있게_추천하는_맛집 |  | 잠실 옛촌매운갈비찜 |  | 모든 음식점이 웨이팅있어서 겨우겨우 찾은 곳 ㅜ ㅜ | 근데 진짜 개ㅐㅐㅐㅐ존맛 ………. | 계란찜 계란밥2개 매갈2인분 사리1개에 3.0이고 양도 짱많음😻 https://t.co/enDFwATClT,http://pbs.twimg.com/media/FEKpoqPakAAqn2s.jpg
#여기맛있승민,#여기맛있승민 #아기빵_크림채워 | #제노의_맛그당어 #정한아_마니머거여ㅎㅎ | #스테이가_줏대있게_추천하는_맛집 |  | 잠실 젠 |  | 제노 좋아하는 친구랑 이름때문에 간 곳 !! | 심지어 완전 맛있었다.. 메인 외에도 이것저것 많이 나오고 사람도 많지 않아서 완전 굿입니땨 👍 | 근데 로스카츠는 느끼한 편이에요🥺 https://t.co/BrZZ01gh7n,http://pbs.twimg.com/media/FEKn2zkaAAET5ob.jpg
#여기맛있승민,문래 창작촌 웨이브스  |  | 머글친구랑 갔는데 친구가 더 신나서 포카 골라줌ㅋㅋㅋㅋ | 하와이 느낌으로 가게 내부가 이쁘게 되어있구 칵테일 맥주 와인 등등 팔아요 !!  | 피자 먹었는데 도우가 신기햇고 꽤 맛있었음 👍 | 간단하게 분위기 있는 곳에서 한잔 하기 좋은 것 같아용  춫천합니댜 |  | #여기맛있승민 https://t.co/Sg3XStKznw,http://pbs.twimg.com/media/FEKWaeoacAAxCdt.jpg
#여기맛있승민,#여기맛있승민 |  | 🍴홍대 더 파이브 올스 | 음식도 음식인데 감자칩이 칵테일 조합이 좋았어요 그리고 냥냥이들이 2~3마리 정도 있어요!!! 음식과 사람 사이사이를 지나다닌답니다 자리마다 다른데 테이븡 위에 자리 잡고 누워있을 때도 있어요 힐링장소😻 https://t.co/OaKY3QI694,http://pbs.twimg.com/media/FEKVBvragAA3jsb.jpg
#여기맛있승민,#여기맛있승민 |  | 🍴홍대 모멘트 커피 | 여기도 꼭 가보고 싶던 곳 중 한곳! 초코잼이랑 토마토잼이 나오고 버터  약간 덜 익힌 계란이 나와요 계란이랑 토마토랑 먹으면 꿀맛🤤  | 빵 태우지 않게 조심하세요..😅 https://t.co/aKdqIPQUU1,http://pbs.twimg.com/media/FEKSyvEacAQ7OCg.jpg
#여기맛있승민,홍대 더파이브올스 | 안주에 딸려나오는 감자칩이 맛있어요 | 사장님이 기르시는 고양이가 함께 있는 칵테일바예요! | 사이드안주 오천원 칵테일 대부분 육천원에 양도 많아서 가성비 좋은 칵테일바로 추천합니다👍 |  | #이_식당은_진심으로_하늘이에요 | #한이의_한입거리 | #여기맛있승민 https://t.co/VE4MNzOY6F,http://pbs.twimg.com/media/FEJz-WkagAA3C_i.jpg
#여기맛있승민,경복궁•광화문   「도토리브라더스」 |  | 골든에그 살몬이랑 불대창덮밥 먹고 왔어요🤤 | 가는 길이 조금 힘들지만 대창 덮밥이 진짜 너무 너무 맛있는 집😋 |  | #여기맛있승민 | #아기빵_크림채워 https://t.co/6f8CVZcQs5,http://pbs.twimg.com/media/FEJbofFaUAYPtlx.jpg
#여기맛있승민,📌 까치화방 강남역점 |  | 플라워 카페라서 인테리어도 예쁘구 | 무엇보다 3층 건물이라서  | 자리가 진짜 넓어용 꼭 가보시길 ◡̈  |  | #여기맛있승민 https://t.co/bQMJ9tMOUL,http://pbs.twimg.com/media/FEJPm50aMAAG9Mq.jpg
#여기맛있승민,#여기맛있승민 |  | 망원 너랑나랑호프 | : 저녁 때 되니까 웨이팅 계속 있었어요 2시간 30분 이용 제한 시간 있음.ᐟ |  | 육전 | 식지 않게 2번에 나눠 서빙해 주시고 육전 시키면 파김치  갓김치 나오는데 이게 진짜 🤤 | 골뱅이소면 | 양 진짜 많아요 물론 맛도 있음! 재료가 풍부해서 더 맛있어요 🍝 https://t.co/71UpJPKMAh,http://pbs.twimg.com/media/FEIvLtXaIAE8cGm.jpg
#여기맛있승민,#여기맛있승민 |  | 망원 단고당 | : 1층  2층  야외까지 테이블이 많았고 디저트 종류도 엄청 많았어요 |  | 딸기롤케이크 | 시트가 사르르 녹는 느낌은 아니지만 크림과 딸기의 조합이 좋아서 맛있었엉용 🍰 | 딸기우유  딸기에이드 | 무난무난한 딸기 음료! 🍓 https://t.co/EE3jL7unvG,http://pbs.twimg.com/media/FEIud7naAAAg2uQ.jpg
#여기맛있승민,#여기맛있승민 |  | 망원 아로 | : 워크인도 가능하지만 테이블이 적어서 인스타그램으로 예약 필수.ᐟ |  | 안심리소토 | 딱 먹자마자 엄청 짜다는 생각이 들었지만 부드러운 안심과 쪽파 곁들여 먹으니 괜찮았어요 🥩 | 단호박 크림 뇨끼 | 이거 진짜 하늘잉엥용 크림 너무 맛있음 🎃 https://t.co/0XKDesE0Og,http://pbs.twimg.com/media/FEIubyCacAAfGsb.jpg
#여기맛있승민,📌연남 메리고라운드 |  | 아기자기한 분위기가 진짜 너무 귀여운 카페!! | 다양한 디저트도 많아요..&gt;&lt; | 다들 꼬옥 가보시길 🐶🌈 |  | #여기맛있승민 https://t.co/SXvyHRUoye,http://pbs.twimg.com/media/FEH_aTcakAEOxpW.jpg
#여기맛있승민,🤤전포 해쉬🤤 |  | 숯불목살플레이트 안 먹으면 바보ㅋㅋ |  | #여기맛있승민 | #비니의맛집_마시쪄마시쪄 https://t.co/u3EC1o9aw4,http://pbs.twimg.com/media/FEFBv5daMAAElXj.jpg
#여기맛있승민,🤤서면 Bar 11자리🤤 |  | 얘들아 칵테일은 여기다ㅋ🍸 |  | #여기맛있승민 | #비니의맛집_마시쪄마시쪄 https://t.co/5yw1KrWGfS,http://pbs.twimg.com/media/FEEzoF5aIAA89mD.jpg
#여기맛있승민,🍹연남 틱텍톡 |  | 카페 짱짱 귀여우요ㅠㅠ 외관부터 짱 귀야움 완전 알록달록해서 멀리서부터 딱 보였어요.. | 크레이프랑 음료 맛 둘 다 그저 그랬지만 직원분이 친절하시구 그냥 완전 귀여움 😗😍 |  | #여기맛있승민  | #맛있겠짛_주연앟 https://t.co/HUIaT5Wlqg,http://pbs.twimg.com/media/FEEAHoxacAAXoXP.jpg
#여기맛있승민,🍖 연남 물갈비 |  | 진짜 맛있어요 굿굿 40분정도 웨이팅 했는데 기다려서 먹을만 함 !!!!!  | 그리구 벨 누를때마다 무슨 황소.. 소리가 들려서 웃김..😅😅 |  | #여기맛있승민  | #맛있겠짛_주연앟 https://t.co/xU9op7SduB,http://pbs.twimg.com/media/FED-9W_aAAAfkxp.jpg
#여기맛있승민,#여기맛있승민 | 압구정곱창 | 한우곱창  대창에 볶음밥까지 먹어줘야됨 | 나 지금 지구에 있는 거 맞아? https://t.co/H5o0bOy1Lj,http://pbs.twimg.com/media/FEDkFc4aIAESuEI.jpg
#여기맛있승민,가로수길 어썸로즈 🌹  | 돼끼랑 똑닮은 장미도 받았엉용 | #여기맛있승민  | #비니의맛집_마시쪄마시쪄 https://t.co/DqjuWqslxc,http://pbs.twimg.com/media/FD-pSeXakAE0Z2-.jpg
#여기맛있승민,🐶 을지로 미팅룸 | 사진 보고 반해서 당장 달려간 집🤩🤩 |  | #여기맛있승민 | #아기빵_크림채워 https://t.co/44a8YOvrFb,http://pbs.twimg.com/media/FD6_e67agAA1yko.jpg
#여기맛있승민,이태원 야상해  |  | 진짜…… 너무 …. 너무 맛있음 ㄹㅇ 존맛 | 아니 제발 먹어줘요 맹숭소원… | 일단 저 새우만두 새우 씹히는게 미친놈이고 부추만두 부추 풋내 안나고 걍 육즙 미쳤음 어향가지는 가지 좋아하면 백퍼 좋아함  저 가지사랑맨이라 흡입했어요… | 춫천합니다 👍 |  | #여기맛있승민 https://t.co/2HB3XaS0yD,http://pbs.twimg.com/media/FD6ykcvaQAA06gV.jpg
#여기맛있승민,🖤을지로 을지다락 |  | (가츠산도 제외)음식이 빨리나오는 편 | 대체적으로 맛있어용 재방문의사⭕️ | 다음에 가면 오일파스타 먹어볼것입니다 |  | #여기맛있승민 https://t.co/E4755HdruE,http://pbs.twimg.com/media/FD6VBk0akAAAEJW.jpg
#여기맛있승민,🖤을지로 공중도시 |  | 감성으로 가는 카페치고 맛이 상당히 괜찮은편 | (가격은 당연히 안ㄱㅊ음.. 올라가는 계단도 이거 밈임?&lt;-소리가 절로나옴) | 그래도 좋아여 분위기가 잇으니께... |  | #여기맛있승민 https://t.co/mN4N7Dctuo,http://pbs.twimg.com/media/FD6TN52acAIaJRM.jpg
#아기빵_크림채워,📍용산마라돈왕주먹고기 | 오랜만에 핫플 | 라벨때문에 왔는데 고기가 너무 맛있는데?!🥺🥺 | #아기빵_크림채워 https://t.co/MtFApa97Um,http://pbs.twimg.com/media/FEn64MeWYBAZ4DV.jpg
#아기빵_크림채워,📍건대 발빠닭 |  |    ㄴ 제발 애플망고 막걸리 마셔주라... 진짜 너무너무 취향이라 맛있게 잘 먹음 ㅜㅜ 근데 정말 술맛이 하나도 안 나서 걍 음료슈 같애용 |  | #한이의_한입거리 | #아기빵_크림채워 https://t.co/roEsPF3Zzd,http://pbs.twimg.com/media/FEndvXWVgAAXsmm.jpg
